region_id,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
SSC21083,50,22,17,38,44,39,6,3,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,9,0,3,0,0,0,6,0,0,0,9,50,25,17,38,44,45,6,3,0,228
SSC21084,50,43,17,49,55,33,37,20,8,312,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,3,0,0,13,0,3,3,0,0,4,6,0,0,16,50,46,20,49,55,37,43,20,8,328
SSC21085,32,28,23,25,73,59,34,24,5,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,15,0,0,3,3,3,3,3,0,0,15,32,28,26,28,76,62,37,24,5,318
SSC21086,69,31,42,40,56,51,17,10,3,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,7,4,0,0,0,3,0,0,0,0,7,73,31,42,40,59,51,17,10,3,326
SSC21087,33,13,15,19,25,22,13,7,3,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,3,0,3,0,0,0,0,0,0,6,36,13,18,19,25,22,13,7,3,156
SSC21088,55,17,27,43,28,22,26,9,0,227,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,3,0,6,55,20,27,43,28,22,26,12,0,233
SSC21089,68,35,35,43,37,45,35,20,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,68,35,35,43,40,45,35,20,0,321
SSC21090,43,16,18,23,32,34,14,0,0,180,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,6,43,19,18,23,35,34,14,0,0,186
SSC21091,493,341,111,334,373,228,116,38,4,2038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,3,4,3,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,3,4,3,3,28,0,9,6,0,0,3,4,3,3,28,493,350,117,334,373,231,120,41,7,2066
SSC21092,62,76,42,43,59,79,30,10,0,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,76,42,43,59,79,30,10,0,401
SSC21093,9068,3015,6904,6982,3231,1548,586,175,36,31545,12,6,9,8,3,4,0,0,0,42,4,4,11,9,14,11,6,0,0,59,33,57,79,57,32,34,26,6,5,329,0,0,0,7,9,9,5,0,0,30,0,0,0,3,3,0,7,0,0,13,3,0,0,4,0,0,0,0,0,7,0,0,0,0,0,4,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,40,61,90,83,58,58,47,9,5,451,52,67,99,91,61,62,47,9,5,493,9120,3082,7003,7073,3292,1610,633,184,41,32038
SSC21094,27,19,7,15,36,25,15,3,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,6,0,3,0,0,0,0,0,3,0,6,27,22,7,15,36,25,15,6,0,153
SSC21095,363,129,130,247,247,353,360,277,115,2221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,10,10,11,14,8,17,8,0,0,78,0,3,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,11,14,13,20,14,0,0,95,10,13,11,14,13,20,14,0,0,95,373,142,141,261,260,373,374,277,115,2316
SSC21096,37,21,14,29,37,24,14,3,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,9,3,0,3,3,0,0,0,0,0,9,40,21,17,32,37,24,14,3,0,188
SSC21097,42,19,27,31,50,79,55,25,8,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,11,0,0,0,4,0,3,4,0,0,11,42,19,27,35,50,82,59,25,8,347
SSC21098,117,60,69,62,85,103,56,21,6,579,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,9,0,3,0,0,0,6,3,0,0,12,117,63,69,62,85,109,59,21,6,591
SSC21099,78,32,23,40,49,31,16,7,0,276,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,6,0,3,3,0,0,0,3,0,0,9,78,35,26,40,49,31,19,7,0,285
SSC21100,181,76,65,124,146,143,101,46,5,887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,3,3,3,10,4,0,0,38,0,0,0,0,0,0,5,0,0,5,3,0,0,3,3,0,0,0,0,9,0,0,6,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,9,6,6,17,9,0,0,65,6,12,9,6,6,17,9,0,0,65,187,88,74,130,152,160,110,46,5,952
SSC21101,22,18,11,18,37,63,36,17,3,225,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,8,0,0,0,3,5,3,0,0,0,11,22,18,11,21,42,66,36,17,3,236
SSC21102,130,57,61,80,85,69,38,29,4,553,0,0,0,0,0,0,0,0,0,0,3,0,5,4,4,7,0,0,0,23,4,7,16,24,16,16,5,3,0,91,0,0,3,0,0,3,0,0,0,6,0,3,0,0,0,4,0,0,0,7,4,0,3,3,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,27,31,23,33,5,3,0,143,11,10,27,31,23,33,5,3,0,143,141,67,88,111,108,102,43,32,4,696
SSC21103,482,234,253,315,381,450,336,234,125,2810,0,4,3,0,0,0,0,0,0,7,0,0,0,3,0,3,4,0,0,10,9,20,27,24,29,55,34,11,6,215,3,0,3,3,3,7,0,0,0,19,0,0,4,3,0,6,0,6,0,19,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,23,34,36,32,74,38,17,6,272,12,27,37,36,32,74,38,17,6,279,494,261,290,351,413,524,374,251,131,3089
SSC21104,1730,972,2989,2868,1848,1641,1016,474,130,13668,0,0,4,7,5,3,0,0,0,19,0,7,9,3,3,3,3,4,0,32,40,47,125,70,43,35,38,10,3,411,3,0,5,3,6,11,4,0,0,32,0,0,0,0,4,3,0,0,0,7,0,4,0,0,0,0,4,0,4,12,0,0,0,3,0,8,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,58,139,79,56,60,49,14,7,505,43,58,143,86,61,63,49,14,7,524,1773,1030,3132,2954,1909,1704,1065,488,137,14192
SSC21105,12,15,7,13,25,22,36,18,3,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,3,0,15,0,3,0,3,0,6,0,3,0,15,12,18,7,16,25,28,36,21,3,166
SSC21106,431,269,187,352,369,614,567,357,143,3289,0,3,0,0,0,0,0,0,0,3,0,0,0,5,0,6,0,0,0,11,4,9,9,6,11,14,12,3,0,68,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,9,11,14,27,15,3,0,92,4,12,9,11,14,27,15,3,0,95,435,281,196,363,383,641,582,360,143,3384
SSC21107,1762,982,1020,1180,1337,1188,720,486,218,8893,4,6,4,3,4,3,0,3,4,31,3,3,3,0,4,3,0,3,0,19,38,57,41,47,43,52,14,20,4,316,0,0,0,0,3,0,0,0,5,8,0,4,7,3,11,19,16,4,0,64,3,0,3,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,64,54,50,61,77,30,27,9,416,48,70,58,53,65,80,30,30,13,447,1810,1052,1078,1233,1402,1268,750,516,231,9340
SSC21108,123,76,57,83,114,96,40,15,5,609,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,5,0,0,0,14,0,6,0,0,3,5,0,0,0,14,123,82,57,83,117,101,40,15,5,623
SSC21109,124,62,36,95,126,89,38,23,4,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,7,0,0,0,0,0,4,3,0,0,7,124,62,36,95,126,93,41,23,4,604
SSC21110,28,12,13,27,22,73,89,43,8,315,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,3,4,0,10,7,12,4,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,0,10,7,12,4,0,46,6,3,4,0,10,12,12,4,0,51,34,15,17,27,32,85,101,47,8,366
SSC21111,51,11,19,33,29,33,10,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,9,3,3,0,0,0,3,0,0,0,9,54,14,19,33,29,36,10,0,0,195
SSC21112,1008,1320,3282,1834,1068,883,641,436,201,10673,3,3,3,3,0,0,0,3,0,15,9,3,19,14,17,9,6,0,0,77,22,58,106,57,30,43,26,11,3,356,3,3,7,3,5,7,0,0,0,28,3,3,3,6,7,6,3,0,0,31,0,3,5,0,0,3,3,0,0,14,0,0,0,3,0,5,0,0,0,8,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,70,140,83,59,76,38,11,3,517,40,73,143,86,59,76,38,14,3,532,1048,1393,3425,1920,1127,959,679,450,204,11205
SSC21113,4840,3602,5315,5059,3719,2564,1847,1391,508,28845,5,6,7,11,8,9,0,0,0,46,0,16,9,12,14,14,3,0,3,71,77,142,182,132,88,63,40,15,3,742,0,8,13,12,24,8,0,0,0,65,0,3,3,0,4,8,0,0,0,18,0,3,3,11,0,0,3,6,0,26,0,6,0,5,0,4,0,0,0,15,0,3,3,3,0,0,0,0,0,9,0,3,3,0,3,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,77,184,216,175,133,103,46,21,6,961,82,190,223,186,141,112,46,21,6,1007,4922,3792,5538,5245,3860,2676,1893,1412,514,29852
SSC21114,256,282,398,255,254,226,136,82,55,1944,3,0,3,3,0,3,0,0,3,15,0,3,0,0,0,0,0,0,0,3,3,9,18,9,0,3,6,0,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,18,9,3,3,6,0,3,57,6,12,21,12,3,6,6,0,6,72,262,294,419,267,257,232,142,82,61,2016
SSC21115,89,34,28,49,47,48,30,10,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,0,0,0,15,0,6,0,0,0,9,0,0,0,15,89,40,28,49,47,57,30,10,0,350
SSC21116,350,214,265,186,64,21,3,3,0,1106,0,9,6,0,0,0,0,0,0,15,0,11,8,0,5,0,0,0,0,24,0,43,21,8,7,4,3,0,0,86,3,38,19,0,3,3,3,0,0,69,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,6,0,10,11,0,0,0,0,0,0,21,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,113,62,8,15,7,9,0,0,217,3,122,68,8,15,7,9,0,0,232,353,336,333,194,79,28,12,3,0,1338
SSC21117,109,47,28,72,62,60,29,17,3,427,0,0,0,3,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,3,0,3,0,0,9,109,47,28,75,65,60,32,17,3,436
SSC21118,164,77,51,135,92,76,58,32,7,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,3,15,0,3,0,3,0,3,3,0,3,15,164,80,51,138,92,79,61,32,10,707
SSC21119,170,64,68,94,114,129,67,71,36,813,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,5,7,4,0,3,0,0,0,22,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,4,0,3,4,0,0,26,3,5,10,4,0,6,4,0,0,32,173,69,78,98,114,135,71,71,36,845
SSC21120,71,27,18,41,60,52,34,28,5,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,71,27,18,41,63,52,34,28,5,339
SSC21121,75,22,20,52,50,37,25,11,3,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,75,22,23,52,50,37,25,11,3,298
